,Comparison,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
5137,FOXL2_proteomics,,,,,,,,,-0.3072262947269032,0.00499143677548394,,,,,,
5138,ATP5PO_proteomics,,,,,,,,,-0.2653505927928657,0.005084410756863327,,,,,,
5139,ACOT8_proteomics,,,,,,,,,0.2652773997889936,0.005097058715619252,,,-0.4135461640758901,2.551008345804227e-05,,
5140,SMAD1_proteomics,,,,,,,,,0.2652185472075982,0.0051072489385337655,,,,,,
5141,SH3KBP1_proteomics,,,,,,,,,-0.26519209848810066,0.005111834398838937,-0.3556599970394298,0.00014748754949130596,,,,
5142,IRF7_proteomics,,,,,,,,,0.29596607046414203,0.0051145970491643785,,,,,,
5143,CHPT1_proteomics,,,,,,,,,-0.33095867973308585,0.0051344955411170715,,,,,,
5144,LCA5_proteomics,,,,,,,,,-0.3657259070327198,0.005147902607654814,,,,,,
5145,GPR107_proteomics,,,,,,,,,0.2649073129574925,0.005161441093117649,,,,,,
5146,SCAF4_proteomics,,,,,,,,,0.2647869262289748,0.005182539881718076,,,,,,
5147,UBTD2_proteomics,,,,,,,,,0.270877751439542,0.005191604969681185,,,,,,
5148,FGF2_proteomics,,,,,,,,,-0.2647148812729908,0.0051952030878857644,-0.3488605619450745,0.00020102342804353922,,,,
5149,AGFG1_proteomics,,,,,,,,,-0.2647022000392515,0.005197434895301902,,,,,,
5150,CD38_proteomics,,,,,,,,,-0.2644757030629016,0.005237440887103338,-0.3879386887546149,3.073552545064754e-05,,,,
5151,ALYREF_proteomics,,,,,,,,,0.2644274645299619,0.005245996569337897,,,,,,
5152,ATP5F1E_proteomics,,,,,,,,,-0.2824211459722425,0.005305156380803543,,,,,,
5153,SSC5D_proteomics,,,,,,,,,-0.2640624522601117,0.005311140395438478,,,,,,
5154,RCOR2_proteomics,,,,,,,,,0.2639221746513035,0.0053363667656412105,,,,,,
5155,TG_proteomics,,,,,,,,,0.3026534376760872,0.0054186757986596,,,,,,
5156,TMEM63A_proteomics,,,,,,,,,0.2634357164196477,0.0054246759426899134,,,,,,
5157,MDM1_proteomics,,,,,,,,,-0.26338302025552435,0.005434319798985474,,,,,,
5158,RDH11_proteomics,,,,,,,,,0.26321210665091865,0.005465703576275727,,,,,,
5159,ATF1_proteomics,,,,,,,,,-0.2800038491571518,0.005473463362672165,,,,,,
5160,WFDC2_proteomics,,,,,,,,,0.2630622055057857,0.00549336164336457,,,,,,
5161,TIMM8A_proteomics,,,,,,,,,0.26294122856791896,0.00551577369091755,,,-0.2915156574355314,0.003766536860663,,
5162,LEMD2_proteomics,,,,,,,,,0.2629354566250093,0.005516845025123983,,,,,,
5163,CCDC40_proteomics,,,,,,,,,-0.3002009189217036,0.005529314353668635,,,,,,
5164,PDZK1IP1_proteomics,,,,,,,,,0.31734076326872473,0.005533976575896118,,,,,,
5165,EDF1_proteomics,,,,,,,,,-0.2626134140877553,0.005576913722350875,,,,,,
5166,ODF2_proteomics,,,,,,,,,-0.2624334960866471,0.005610725506218303,-0.267972976601423,0.0048446961638324605,,,,
5167,SPP2_proteomics,,,,,,,,,-0.2623209702514765,0.005631964932208656,,,,,,
5168,CYFIP2_proteomics,,,,,,,,,-0.26231384168897537,0.005633312865098007,-0.4488312062809535,9.834311964439252e-07,,,,
5169,MLEC_proteomics,,,,,,,,,0.26228066745701684,0.005639589523816968,,,-0.2923207355195463,0.003667267823191053,,
5170,RPS27A_proteomics,,,,,,,,,-0.2621072302133121,0.0056725057218859785,,,,,,
5171,C1GALT1_proteomics,,,,,,,,,0.2718909120822477,0.0057027439767290185,,,,,,
5172,PDE5A_proteomics,,,,,,,,,-0.2619114852893404,0.005709860785199445,,,,,,
5173,MTX1_proteomics,,,,,,,,,0.2617977784197898,0.005731660381628221,,,,,,
5174,SLC25A22_proteomics,,,,,,,,,0.26172875044377386,0.005744930323260722,,,,,,
5175,OXSR1_proteomics,,,,,,,,,-0.2616690872721089,0.005756421976128322,,,,,,
5176,PCSK6_proteomics,,,,,,,,,-0.3245128278406013,0.005762368505207547,,,,,,
5177,TMEM205_proteomics,,,,,,,,,0.2676845087487801,0.005768017348176789,,,,,,
5178,CSTF1_proteomics,,,,,,,,,0.2614723463612251,0.005794460959819292,,,-0.4044453440959739,3.979538981667221e-05,,
5179,SPRYD4_proteomics,,,,,,,,,-0.2614405975967552,0.0058006203381637785,,,,,,
5180,JAG1_proteomics,,,,,,,,,,,0.5193675703808045,7.186589142408847e-09,,,0.3981032589546122,1.654293160581357e-05
5181,IRF6_proteomics,,,,,,,,,,,0.5142276477593416,1.0690472073234034e-08,,,0.4188591356438601,5.261960305936857e-06
5182,PKN1_proteomics,,,,,,,,,,,-0.5084976649711582,1.6517096004527023e-08,,,,
5183,RTN1_proteomics,,,,,,,,,,,-0.4786746506558022,1.4034131284948695e-07,,,,
5184,FAM107B_proteomics,,,,,,,,,,,-0.4707910089197826,2.3900619949958585e-07,0.32028846277430395,0.0013825081051414168,,
5185,ATP2A3_proteomics,,,,,,,,,,,-0.4682250161990962,2.834171672097094e-07,0.3491978166224213,0.0004554907396035637,,
5186,PIP4K2A_proteomics,,,,,,,,,,,-0.4680388787804625,2.869273155743637e-07,,,,
5187,ITPR1_proteomics,,,,,,,,,,,-0.462336012377833,4.1689875267309797e-07,,,,
5188,CELF2_proteomics,,,,,,,,,,,-0.45969704444905,4.944532235858475e-07,,,,
5189,FHIT_proteomics,,,,,,,,,,,-0.4681310660984413,5.413160014255303e-07,,,-0.3555673724547272,0.00013786140445244875
5190,ARL15_proteomics,,,,,,,,,,,0.4578530342823664,5.565858143334042e-07,,,,
5191,FAT2_proteomics,,,,,,,,,,,0.4496946259901747,9.319454009524723e-07,,,0.5209714696535914,5.3880568333546105e-09
5192,ZBP1_proteomics,,,,,,,,,,,-0.442137854937479,1.4846556782984689e-06,,,,
5193,CARD8_proteomics,,,,,,,,,,,-0.4420912074734858,1.4888779633536424e-06,,,-0.3405557945494681,0.0002721890477669229
5194,NUB1_proteomics,,,,,,,,,,,-0.4337400677994331,2.4588950496279657e-06,,,,
5195,TBC1D1_proteomics,,,,,,,,,,,-0.4332015916390696,2.5385813883099386e-06,0.42987874629453793,1.7055900385620745e-05,,
5196,CHCHD2_proteomics,,,,,,,,,,,0.4319130863266423,2.739294825461744e-06,,,0.5295961026925241,2.6992718060017062e-09
5197,RASIP1_proteomics,,,,,,,,,,,-0.4303666495631692,3.000013978198652e-06,,,,
5198,CADPS2_proteomics,,,,,,,,,,,-0.44898414873437575,3.5341880697741036e-06,,,,
5199,ADPRH_proteomics,,,,,,,,,,,-0.42319209437660177,4.547616948889223e-06,,,,
5200,PACSIN1_proteomics,,,,,,,,,,,-0.4642313736569086,5.2179428357272795e-06,,,,
5201,INHBA_proteomics,,,,,,,,,,,0.4205589520795511,5.28515932941436e-06,,,,
5202,RIPK3_proteomics,,,,,,,,,,,-0.42049314202604027,5.304964270699829e-06,,,,
5203,CAVIN2_proteomics,,,,,,,,,,,-0.4196447588164822,5.5666309712327714e-06,,,,
5204,ANO1_proteomics,,,,,,,,,,,0.41830133382150775,6.006036057834539e-06,,,,
5205,GLRX_proteomics,,,,,,,,,,,-0.4158674292676963,6.886631353679203e-06,,,,
5206,STX6_proteomics,,,,,,,,,,,0.4156265148813595,6.980124532581366e-06,,,,
5207,SP2_proteomics,,,,,,,,,,,-0.4647985567775924,7.415797191771922e-06,,,,
5208,CD276_proteomics,,,,,,,,,,,0.41317233553674015,8.003221815693229e-06,,,,
5209,MMRN2_proteomics,,,,,,,,,,,-0.4121912191553697,8.45048966349991e-06,,,,
5210,CD34_proteomics,,,,,,,,,,,-0.4116507158477375,8.706848546876117e-06,,,,
5211,FRMD6_proteomics,,,,,,,,,,,0.4116095072250173,8.726691276748621e-06,,,,
5212,NUP133_proteomics,,,,,,,,,,,0.4098573672235587,9.610901475784982e-06,,,,
5213,NUP37_proteomics,,,,,,,,,,,0.4021549575568661,1.459664006573942e-05,,,,
5214,GPC1_proteomics,,,,,,,,,,,0.4016066017618977,1.5031532278017791e-05,,,0.4077527082530496,9.805197079637916e-06
5215,CTTN_proteomics,,,,,,,,,,,0.4002062693775088,1.6198020107861773e-05,,,,
5216,NEDD9_proteomics,,,,,,,,,,,-0.4326347141003749,1.655255904687243e-05,,,,
5217,GZMH_proteomics,,,,,,,,,,,-0.3955829710054996,2.0682062140656217e-05,,,,
5218,RPS3_proteomics,,,,,,,,,,,0.3951088109241606,2.1202618714056352e-05,,,,
5219,GNG7_proteomics,,,,,,,,,,,-0.4047302218447526,2.2317568496500102e-05,0.3541520191133857,0.002272755617146738,,
5220,JAK1_proteomics,,,,,,,,,,,-0.3911420532307712,2.6065167197810832e-05,,,,
5221,TMC5_proteomics,,,,,,,,,,,-0.5509403464099658,2.7975162783028148e-05,,,,
5222,SOD3_proteomics,,,,,,,,,,,-0.3886348891312989,2.9658340125507287e-05,,,,
5223,TTC9_proteomics,,,,,,,,,,,-0.3882876870887532,3.0191042963843518e-05,,,,
5224,GMPR_proteomics,,,,,,,,,,,-0.3882876761269267,3.019105992290225e-05,,,,
5225,EPB41L3_proteomics,,,,,,,,,,,-0.3876269591703295,3.122962841666015e-05,,,,
5226,FGD2_proteomics,,,,,,,,,,,-0.38748963863260777,3.1449638776217823e-05,,,,
5227,PICK1_proteomics,,,,,,,,,,,-0.3957481266266538,3.2082405941378665e-05,,,,
5228,SAMHD1_proteomics,,,,,,,,,,,-0.3869854638257351,3.226992339396538e-05,,,,
5229,FRY_proteomics,,,,,,,,,,,-0.39719937849432907,3.2645979017395226e-05,,,,
5230,CD5_proteomics,,,,,,,,,,,-0.3969504486623524,3.3053843507110985e-05,,,,
5231,TBRG4_proteomics,,,,,,,,,,,0.3858472669065007,3.4196005893754705e-05,,,,
5232,UBE2J1_proteomics,,,,,,,,,,,-0.3849932453559095,3.5711317353704355e-05,,,,
5233,P3H4_proteomics,,,,,,,,,,,0.3849349963342849,3.581692665754113e-05,,,,
5234,SP110_proteomics,,,,,,,,,,,-0.3845958346012061,3.6437678865696754e-05,,,,
5235,SERINC3_proteomics,,,,,,,,,,,0.3826807408510621,4.0135970287437406e-05,,,,
5236,REPIN1_proteomics,,,,,,,,,,,-0.38940737600229136,4.394752362337089e-05,,,-0.3349399256468221,0.00034804398575179516
5237,GJB3_proteomics,,,,,,,,,,,0.5123446634583998,4.617537147156082e-05,,,,
5238,EPB41_proteomics,,,,,,,,,,,-0.3788716157354369,4.8558598991199765e-05,,,,
5239,DYRK1A_proteomics,,,,,,,,,,,-0.3776004323433543,5.1718795152333424e-05,,,,
5240,WNT4_proteomics,,,,,,,,,,,0.4546534862783034,5.326936918412859e-05,,,,
5241,LYN_proteomics,,,,,,,,,,,-0.3747085957835987,5.9637588543173525e-05,,,,
5242,ANXA2_proteomics,,,,,,,,,,,0.37251289406400623,6.639105449808555e-05,,,0.3519658172192271,0.00016280681983447452
5243,SIGLEC1_proteomics,,,,,,,,,,,-0.36999650094266656,7.500570834736932e-05,,,,
5244,GSDME_proteomics,,,,,,,,,,,0.3693651281843372,7.732503121646765e-05,,,0.3190198620349576,0.0006815405541664963
5245,PCSK9_proteomics,,,,,,,,,,,0.3779069750762134,8.302066988401692e-05,,,,
5246,CD79A_proteomics,,,,,,,,,,,-0.3666928672246005,8.790142207113344e-05,,,,
5247,C2CD2L_proteomics,,,,,,,,,,,-0.3654675970486992,9.318830472766624e-05,,,,
5248,LIN7A_proteomics,,,,,,,,,,,-0.5238465535331185,9.457405614419512e-05,,,,
5249,NADK_proteomics,,,,,,,,,,,-0.3635408632343167,0.00010210400794112096,,,,
5250,CA5B_proteomics,,,,,,,,,,,-0.3634120194667916,0.00010272766025559775,,,,
5251,STAP1_proteomics,,,,,,,,,,,-0.536074027586165,0.0001029213035008475,,,,
5252,PHF1_proteomics,,,,,,,,,,,-0.3619709620177205,0.00010994863956250106,,,,
5253,IPCEF1_proteomics,,,,,,,,,,,-0.5494433115167271,0.00011213520528615449,,,,
5254,TRMT5_proteomics,,,,,,,,,,,0.36000733001533325,0.00012054974152784607,,,,
5255,MLF1_proteomics,,,,,,,,,,,0.3881860848972869,0.00012064179904356546,,,,
5256,GMDS_proteomics,,,,,,,,,,,-0.35892487393992983,0.00012679233959480172,,,,
5257,NPTN_proteomics,,,,,,,,,,,0.35708585997216624,0.0001380911549431505,0.4031249569797845,4.240231478194845e-05,0.4278186043848085,3.1331989221879533e-06
5258,JCHAIN_proteomics,,,,,,,,,,,-0.3563446245835128,0.00014290418253052288,,,,
5259,MYH11_proteomics,,,,,,,,,,,-0.35632403680751895,0.0001430400606373624,,,,
5260,EPHB4_proteomics,,,,,,,,,,,0.35533356248207104,0.00014972063139729837,,,,
5261,AAAS_proteomics,,,,,,,,,,,0.3545782270401064,0.00015500860397493302,,,,
5262,UROS_proteomics,,,,,,,,,,,-0.3543318400638455,0.00015677065744946017,,,,
5263,CARD16_proteomics,,,,,,,,,,,-0.3643416452155993,0.00016683333782575182,,,,
5264,TMEM132A_proteomics,,,,,,,,,,,0.3519668194545332,0.00017465531291390582,,,0.4087144793113726,9.298806175052133e-06
5265,SYNJ1_proteomics,,,,,,,,,,,-0.3515653885323751,0.00017787253073983382,,,,
5266,GALM_proteomics,,,,,,,,,,,-0.3502873611648549,0.00018848463037518347,,,-0.3128014867996633,0.0008775014538589995
5267,TRIM47_proteomics,,,,,,,,,,,0.349515474882496,0.00019517506949507103,0.3589301920634624,0.0003058317932905431,,
5268,IGFLR1_proteomics,,,,,,,,,,,-0.3583724098661525,0.0002016455167823492,,,,
5269,DENND1A_proteomics,,,,,,,,,,,-0.3486394684706391,0.00020303414988214933,,,,
5270,MBOAT7_proteomics,,,,,,,,,,,0.3485649728469923,0.00020371583018615136,,,,
5271,PRKACB_proteomics,,,,,,,,,,,-0.34779494939830663,0.000210887261708227,,,,
5272,B3GNT5_proteomics,,,,,,,,,,,0.6353845060933873,0.0002127562400038543,,,,
5273,AEBP1_proteomics,,,,,,,,,,,0.3471324329446705,0.0002172437675305291,,,,
5274,TMEM9_proteomics,,,,,,,,,,,0.4858578122549434,0.0002260080170147328,,,,
5275,VANGL1_proteomics,,,,,,,,,,,0.3450558562216519,0.00023833471604063443,,,0.41558432883377455,6.336529059340553e-06
5276,TNS4_proteomics,,,,,,,,,,,0.34471364318572506,0.0002419869864927644,,,0.4240889394745317,6.535727532254995e-06
5277,FOLR1_proteomics,,,,,,,,,,,-0.4005237015501261,0.0002546225271100001,,,,
5278,PRPH_proteomics,,,,,,,,,,,-0.34330584822469784,0.0002575628171213936,,,,
5279,GNAO1_proteomics,,,,,,,,,,,-0.3431475523904607,0.000259370988885666,,,,
5280,SYNE1_proteomics,,,,,,,,,,,-0.3419470962087302,0.00027347014837683886,,,,
5281,SVIP_proteomics,,,,,,,,,,,-0.3727553330905261,0.0002739462619282596,,,,
5282,GJB2_proteomics,,,,,,,,,,,0.34126541952504,0.00028178824019066986,,,,
5283,CRAT_proteomics,,,,,,,,,,,-0.3405360814718514,0.00029094626156639684,,,,
5284,ME3_proteomics,,,,,,,,,,,-0.3402184070110761,0.00029502046533451826,,,,
5285,LILRB5_proteomics,,,,,,,,,,,-0.3401006112757684,0.00029654454814295283,,,,
5286,WDR26_proteomics,,,,,,,,,,,0.33954757831004817,0.00030379754941444094,,,,
5287,DSTN_proteomics,,,,,,,,,,,0.3392441527589972,0.0003078461929212228,,,,
5288,PPP1R12B_proteomics,,,,,,,,,,,-0.33917160273118985,0.0003088215861150817,,,,
5289,PPFIA1_proteomics,,,,,,,,,,,0.3384574586144441,0.00031857623943769704,,,,
5290,ITGAE_proteomics,,,,,,,,,,,-0.34590830077394896,0.00034506348356771674,,,,
5291,TFAP2A_proteomics,,,,,,,,,,,0.3363393842954404,0.0003492045400990683,,,,
5292,FCHSD2_proteomics,,,,,,,,,,,-0.3359834961436569,0.0003546096942932395,,,,
5293,FKBP2_proteomics,,,,,,,,,,,-0.3355660244631954,0.00036104843113501434,,,,
5294,VAT1L_proteomics,,,,,,,,,,,-0.37775373014409797,0.0003650061533380272,,,,
5295,GNG11_proteomics,,,,,,,,,,,-0.3350055809523556,0.00036986174987604833,,,,
5296,CMA1_proteomics,,,,,,,,,,,-0.334345952824198,0.00038048864140422683,,,,
5297,CAPN5_proteomics,,,,,,,,,,,-0.3324400598806105,0.0004127944064133679,,,,
5298,SETMAR_proteomics,,,,,,,,,,,-0.3324223578837056,0.00041310595993192234,,,,
5299,C12orf57_proteomics,,,,,,,,,,,0.3323569424182672,0.00041425914536305877,,,,
5300,GNPTG_proteomics,,,,,,,,,,,0.33235145956656914,0.0004143559350561758,,,,
5301,NAB2_proteomics,,,,,,,,,,,0.3320799503961706,0.0004191750579229736,,,,
5302,CNOT6L_proteomics,,,,,,,,,,,-0.3319321001955341,0.00042182095708009985,,,,
5303,SLCO2A1_proteomics,,,,,,,,,,,-0.331708657943724,0.00042584882392945054,,,,
5304,METTL17_proteomics,,,,,,,,,,,0.3302289062285574,0.0004534297521247232,,,,
5305,KCTD12_proteomics,,,,,,,,,,,-0.3300417532579997,0.0004570327764999449,,,,
5306,EIF2D_proteomics,,,,,,,,,,,0.3295588990356865,0.00046645054531540235,,,,
5307,TPCN2_proteomics,,,,,,,,,,,0.6580526112349789,0.0004735811769689927,,,,
5308,PGPEP1_proteomics,,,,,,,,,,,-0.35890099152649885,0.0004766919578536809,,,,
5309,GBP4_proteomics,,,,,,,,,,,-0.32884134731967435,0.0004807760134814831,0.32576066052421265,0.0031909360812197468,,
5310,RGN_proteomics,,,,,,,,,,,-0.3488128079477713,0.0004959209646119201,,,,
5311,GTF3C4_proteomics,,,,,,,,,,,0.327708243470651,0.0005042234838793058,,,,
5312,DYNC1I1_proteomics,,,,,,,,,,,0.33514773524931984,0.0005057598072192795,,,,
5313,PSMB5_proteomics,,,,,,,,,,,0.3276122670291165,0.0005062570506775816,,,,
5314,APOBEC3G_proteomics,,,,,,,,,,,-0.32687964489307764,0.0005220301112654268,,,,
5315,LILRB2_proteomics,,,,,,,,,,,-0.3264998631137973,0.0005303831841259326,,,,
5316,CPVL_proteomics,,,,,,,,,,,-0.326127035810129,0.000538702564241574,,,,
5317,EDIL3_proteomics,,,,,,,,,,,0.325945871543068,0.0005427882387645211,,,,
5318,CRABP1_proteomics,,,,,,,,,,,-0.3258895577874624,0.0005440640308392424,0.4384572231174713,0.00023114031171758364,,
5319,BBS4_proteomics,,,,,,,,,,,-0.4112959536798021,0.0005449678502658661,,,,
5320,CNTRL_proteomics,,,,,,,,,,,-0.32566171442886616,0.0005492540009418947,,,,
5321,RHOF_proteomics,,,,,,,,,,,-0.3425024788841923,0.0005561813429422941,,,,
5322,HTRA1_proteomics,,,,,,,,,,,0.3252840191680987,0.0005579576456468841,,,,
5323,SULF2_proteomics,,,,,,,,,,,0.32507222662311064,0.0005628934516147345,,,,
5324,TMTC3_proteomics,,,,,,,,,,,0.3246559722845259,0.0005727112291318009,,,0.3954692892180359,1.902841416956776e-05
5325,NMT1_proteomics,,,,,,,,,,,0.3246140691430731,0.0005737082156413901,,,,
5326,RAB7B_proteomics,,,,,,,,,,,0.3245631378783684,0.000574922149998799,,,0.3602322177286273,0.00011081526616122656
5327,THBS2_proteomics,,,,,,,,,,,0.3242211370804485,0.0005831349227623416,,,,
5328,MANEAL_proteomics,,,,,,,,,,,-0.6499013774008665,0.0005874247642246343,,,,
5329,NOL6_proteomics,,,,,,,,,,,0.32345386335171794,0.0006019533715809867,,,,
5330,PIK3CA_proteomics,,,,,,,,,,,0.3215062789033756,0.0006522501552371942,,,,
5331,PGM5_proteomics,,,,,,,,,,,-0.3212799049482492,0.0006583397176759067,,,,
5332,FBXO6_proteomics,,,,,,,,,,,-0.321104613611816,0.0006630908898196808,0.35454020126456026,0.0008711315774758826,,
5333,TBCE_proteomics,,,,,,,,,,,0.3206988933770236,0.0006742085092695491,,,,
5334,ACOT2_proteomics,,,,,,,,,,,-0.3205712663307788,0.0006777409311425807,,,,
5335,KIRREL1_proteomics,,,,,,,,,,,0.32043900891056804,0.0006814193994515883,,,,
5336,THADA_proteomics,,,,,,,,,,,0.32024735985796715,0.0006867821951290729,,,,
5337,SLAMF6_proteomics,,,,,,,,,,,-0.6428480174619281,0.0007042946323724964,,,,
5338,OXSM_proteomics,,,,,,,,,,,-0.31949391685038586,0.0007082423270156593,,,,
5339,RRP7A_proteomics,,,,,,,,,,,0.3194714173448252,0.0007088925188194872,,,,
5340,SDK1_proteomics,,,,,,,,,,,-0.3265462577188559,0.0007166640088382534,,,,
5341,ARHGEF2_proteomics,,,,,,,,,,,-0.3189580283736683,0.0007238778411738148,,,-0.3870991151904453,2.945670442159636e-05
5342,FBXO3_proteomics,,,,,,,,,,,0.3187906011720571,0.0007288272575472847,,,0.3506099810597173,0.0001732372621119204
5343,LAP3_proteomics,,,,,,,,,,,-0.318473704761175,0.0007382801547071016,,,,
5344,PSMB8_proteomics,,,,,,,,,,,-0.3181321429601428,0.0007485944156834626,,,,
5345,LAMB2_proteomics,,,,,,,,,,,-0.318078640823522,0.0007502219366029128,,,,
5346,CAT_proteomics,,,,,,,,,,,-0.3176961551838217,0.0007619517344209635,,,,
5347,DICER1_proteomics,,,,,,,,,,,0.3163481817616357,0.0008046414024241338,,,,
5348,NUP85_proteomics,,,,,,,,,,,0.3162331354846086,0.0008083843525816983,,,,
5349,PPIL3_proteomics,,,,,,,,,,,-0.3154593101254743,0.0008339769228438909,,,,
5350,CNOT1_proteomics,,,,,,,,,,,0.3154406284082285,0.0008346038388465508,,,,
5351,CERS5_proteomics,,,,,,,,,,,0.3150685530750034,0.0008471799490796124,,,,
5352,TYK2_proteomics,,,,,,,,,,,-0.3149496359188097,0.0008512357261893531,,,,
5353,LMNB1_proteomics,,,,,,,,,,,-0.3149019798904261,0.0008528660546920533,,,-0.2917581395024416,0.001984066615999223
5354,CSNK1G2_proteomics,,,,,,,,,,,-0.43686469124137306,0.0008538354598229294,,,,
5355,CRBN_proteomics,,,,,,,,,,,-0.31463871713845504,0.0008619239175485604,-0.29193079741841976,0.0037150524521304593,,
5356,PAG1_proteomics,,,,,,,,,,,-0.3140478186911367,0.0008825755331495908,,,,
5357,DMTN_proteomics,,,,,,,,,,,-0.31402736962802397,0.000883298246719936,,,,
5358,GNPAT_proteomics,,,,,,,,,,,0.31356251110965233,0.0008998739330311926,,,,
5359,MAP4K5_proteomics,,,,,,,,,,,0.31332592220560096,0.0009084187864014989,,,,
5360,APOL3_proteomics,,,,,,,,,,,-0.3130646833163033,0.0009179399902902804,,,,
5361,PTPA_proteomics,,,,,,,,,,,-0.3122798390443152,0.0009470956817669051,,,,
5362,ARHGAP18_proteomics,,,,,,,,,,,-0.3122706374278185,0.0009474424666503504,,,,
5363,ACACA_proteomics,,,,,,,,,,,0.3120051035597423,0.0009574998350296847,,,,
5364,ICA1_proteomics,,,,,,,,,,,-0.3736151615695239,0.0009610404552415436,,,,
5365,PSMB10_proteomics,,,,,,,,,,,-0.3111701209422632,0.000989764233717662,,,,
5366,PSMB7_proteomics,,,,,,,,,,,0.3107610119294047,0.0010059320321253679,,,,
5367,BTN2A1_proteomics,,,,,,,,,,,-0.31067896057361843,0.001009203536946506,,,,
5368,RCL1_proteomics,,,,,,,,,,,0.3105551139663374,0.001014159868512537,,,,
5369,DDAH2_proteomics,,,,,,,,,,,-0.3103498061261035,0.001022425224822002,,,-0.3074384236852638,0.001086507994084184
5370,DYNC1H1_proteomics,,,,,,,,,,,0.3097439133865472,0.001047177097200165,,,,
5371,CRACR2B_proteomics,,,,,,,,,,,-0.5506196626597151,0.0010928402632686717,,,,
5372,MGME1_proteomics,,,,,,,,,,,0.3083179539086852,0.0011076016765638804,,,,
5373,FRRS1_proteomics,,,,,,,,,,,0.3082896967478581,0.001108830543943891,,,0.4223488762974402,1.2031793333537536e-05
5374,PAPOLA_proteomics,,,,,,,,,,,0.3080740124026082,0.0011182514027769036,,,,
5375,KPNA6_proteomics,,,,,,,,,,,0.3079936860069749,0.001121778577008902,,,,
5376,DMAC2_proteomics,,,,,,,,,,,-0.3079420674220287,0.0011240505248409512,,,,
5377,NR2F2_proteomics,,,,,,,,,,,-0.30779995581376857,0.0011303271293465426,,,,
5378,PSME1_proteomics,,,,,,,,,,,-0.3076893875639444,0.001135232642346563,,,,
5379,GCNT3_proteomics,,,,,,,,,,,-0.30735547901255544,0.00115016495598596,,,,
5380,DPH6_proteomics,,,,,,,,,,,0.3073515397737735,0.0011503421809969455,,,,
5381,HEATR1_proteomics,,,,,,,,,,,0.3072849002750067,0.0011533440426883454,,,,
5382,SP140L_proteomics,,,,,,,,,,,-0.3251150412896983,0.001157102428215088,,,,
5383,ABCA8_proteomics,,,,,,,,,,,-0.30675378466301384,0.0011775251547466675,,,,
5384,CPPED1_proteomics,,,,,,,,,,,-0.3064485539208616,0.0011916300597633565,,,,
5385,NXNL1_proteomics,,,,,,,,,,,-0.4146717771710622,0.0012107130044409482,,,,
5386,C19orf53_proteomics,,,,,,,,,,,-0.3060067555563627,0.0012123185063473009,,,,
5387,OLFML2A_proteomics,,,,,,,,,,,0.3057983055234289,0.0012221928761968984,,,,
5388,CENPC_proteomics,,,,,,,,,,,-0.3057596794810219,0.0012240306307910438,,,,
5389,CAPN7_proteomics,,,,,,,,,,,-0.3052172844651353,0.0012501038686696107,,,,
5390,LGALS8_proteomics,,,,,,,,,,,0.30510668169027017,0.0012554822656872652,,,,
5391,LONP2_proteomics,,,,,,,,,,,0.30459998354886153,0.0012803922970649427,,,,
5392,UVRAG_proteomics,,,,,,,,,,,-0.3044928697990756,0.0012857154144088698,0.3769366058472988,0.0011946522390799336,,
5393,UBR4_proteomics,,,,,,,,,,,0.3033333965668931,0.0013446390988682306,,,,
5394,SIRT6_proteomics,,,,,,,,,,,-0.30330001965025555,0.001346371086525816,,,,
5395,GIT2_proteomics,,,,,,,,,,,-0.3032339139195858,0.001349807420661463,,,,
5396,ATXN1_proteomics,,,,,,,,,,,0.3101745158943492,0.0013536375678431015,,,,
5397,CD3E_proteomics,,,,,,,,,,,-0.33999421875020697,0.0013608811624487374,,,,
5398,CPA3_proteomics,,,,,,,,,,,-0.302957497385244,0.0013642627878926589,,,,
5399,SNCG_proteomics,,,,,,,,,,,-0.3029235908127872,0.001366045611156209,,,,
5400,ANKRD36C_proteomics,,,,,,,,,,,-0.5751169055851166,0.0013670187660035687,,,,
5401,WDR48_proteomics,,,,,,,,,,,-0.3021202201449021,0.0014089118442134545,,,,
5402,LTBR_proteomics,,,,,,,,,,,0.3102160288441351,0.0014277344993844296,,,0.314406700213104,0.0008225078030217525
5403,PLD4_proteomics,,,,,,,,,,,-0.3175322994899946,0.0014427715420105547,,,,
5404,TP63_proteomics,,,,,,,,,,,0.3006102783988622,0.0014928027063002714,,,0.3327458007745561,0.0003826494700188492
5405,PIEZO1_proteomics,,,,,,,,,,,0.30002858001952226,0.0015263138761687244,,,,
5406,XYLT2_proteomics,,,,,,,,,,,0.3506901148648636,0.0015317792463311493,,,,
5407,TCEAL5_proteomics,,,,,,,,,,,-0.4056314512461872,0.0015834135169846984,,,,
5408,SDS_proteomics,,,,,,,,,,,-0.30559907875144143,0.001606777294686758,,,,
5409,PPP1R3A_proteomics,,,,,,,,,,,-0.32413477185359085,0.0016213211648466097,,,,
5410,EIF4G2_proteomics,,,,,,,,,,,0.2984222119873517,0.0016224333532850715,,,,
5411,TRIM14_proteomics,,,,,,,,,,,-0.29803947937029096,0.0016461302208996866,,,,
